λ, Å	E.	Sp.#	Rel.Int.	EVB	Lower Config	Lower Term+J	Lower Level	Upper Config	Upper Term+J	Upper Level
5789.22	Te	I	6	6	5p3.(4S°).6s	3S°1	46652.738	5p3.(4S°).7p	3P2	63921.485
5936.143	Te	II	85	70	5s2.5p2.(3P).6s	4P3/2	82743.33	5s2.5p2.(3P).6p	4S°3/2	99584.59
5974.674	Te	II	210	174	5s2.5p2.(3P).6s	4P5/2	85591.83	5s2.5p2.(3P).6p	4P°5/2	102324.49
6273.5	Te	I	15	8	5p3.(4S°).6p	5P2	54199.122	5p3.(4S°).9d	5D°3	70134.1
6349.52	Te	I	20	8						
6367.127	Te	II	70	30	5s.(2S).5p4.(1D)	2D5/2	87404.54	5s2.5p2.(3P).6p	4D°7/2	103105.86
6406.19	Te	I	105	44	5p3.(4S°).6p	5P3	54535.345	5p3.(4S°).9d	5D°4	70141.145
6456.7	Te	I	4	1						
6613.4	Te	I	20	4						
6648.58	Te	II	120	26	5s2.5p2.(3P).6s	4P3/2	82743.33	5s2.5p2.(3P).6p	2S°1/2	97780.09
6690.14	Te	I	30	5	5p3.(4S°).6p	5P2	54199.122	5p3.(4S°).8d	5D°3	69142.335
6790.0	Te	I	30	4	5p3.(4S°).6p	5P2	54199.122	5p3.(4S°).8d	3D°1	68920.236
6837.65	Te	I	80	9	5p3.(4S°).6p	5P3	54535.345	5p3.(4S°).8d	5D°4	69156.19
6853.88	Te	I	390	40						
7016.06	Te	II	120	6	5s2.5p2.(3P).5d	2P3/2	81895.43	5s2.5p2.(3P).6p	4D°3/2	96144.74
7039.13	Te	II	195	8	5s2.5p2.(3P).6s	2P1/2	83577.41	5s2.5p2.(3P).6p	2S°1/2	97780.09
7191.08	Te	I	105	2						
7236.62	Te	II	570	9						
7263.8	Te	I	1000	17						
7280.9	Te	I	60	1						
7289.26	Te	II	645	7						
7445.39	Te	II	690	3	5s2.5p2.(3P).5d	4D1/2	92691.51	5s2.5p2.(3P).6p	2P°1/2	106119.2
7460.98	Te	II	690	3	5s2.5p2.(3P).5d	2F5/2	88924.81	5s2.5p2.(3P).6p	4P°5/2	102324.49
7468.75	Te	II	765	3						
7481.26	Te	II	540	2	5s2.5p2.(3P).6s	2P3/2	88961.09	5s2.5p2.(3P).6p	4P°5/2	102324.49
7556.8	Te	I	40	-	5p3.(4S°).6p	5P2	54199.122	5p3.(4S°).7d	5D°3	67428.3
