λ, Å	E.	Sp.#	Rel.Int.	EVB	Lower Config	Lower Term+J	Lower Level	Upper Config	Upper Term+J	Upper Level
4107.93	Tm	I	7	-	4f13.(2F°7/2).6s.6p.(3P°0)	(7/2,0)7/2	16742.237	4f13.(2F°7/2).6s.8s.(3S1)	(7/2,1)°9/2	41078.537
4119.475	Tm	I	30	2	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)9/2	17613.659	4f12.5d.6s.6p	°9/2	34457.853
4125.476	Tm	I	55	5	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)7/2	17343.374	4f12.5d.6s.6p	°9/2	34457.853
4132.69	Tm	II	50	5						
4138.334	Tm	I	270	30	4f13.(2F°).6s2	2F°5/2	8771.243	4f12.(3F3).5d5/2.6s2	(3,5/2)3/2	32928.76
4138.387	Tm	I	210	24	4f12.(3H6).5d3/2.6s2	(6,3/2)9/2	13119.61	4f12.5d.6s.6p	°11/2	33638.74
4144.553	Tm	I	3	-	4f12.(3H6).5d3/2.6s2	(6,3/2)11/2	15587.811	4f12.5d.6s.6p	°11/2	33638.74
4145.91	Tm	I	20	2	4f13.(2F°7/2).6s.6p.(3P°0)	(7/2,0)7/2	16742.237	4f12.5d.6s.6p	°9/2	34457.853
4149.144	Tm	I	375	51						
4152.732	Tm	I	20	3	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)9/2	17613.659	4f12.5d.6s.6p	°11/2	33638.74
4158.601	Tm	I	30	5	4f13.(2F°).6s2	2F°5/2	8771.243	4f12.(3F3).5d5/2.6s2	(3,5/2)7/2	32811.02
4180.902	Tm	I	55	12	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)9/2	17613.659	4f12.5d.6s.6p	°7/2	34365.624
4187.615	Tm	I	1500	333	4f13.(2F°).6s2	2F°7/2	0.0	4f12.(3F4).5d5/2.6s2	7/2	23873.207
4190.975	Tm	I	135	31	4f13.(2F°7/2).6s.6p.(3P°0)	(7/2,0)7/2	16742.237	4f12.5d.6s.6p	°7/2	34365.624
4199.92	Tm	II	480	132						
4203.727	Tm	I	1000	316	4f13.(2F°).6s2	2F°7/2	0.0	4f12.(3F4).5d5/2.6s2	(4,5/2)9/2	23781.698
4206.0	Tm	II	90	27						
4211.98	Tm	I	20	6	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)7/2	17343.374	4f13.(2F°7/2).6s.8s.(3S1)	(7/2,1)°9/2	41078.537
4222.671	Tm	I	20	7	4f13.(2F°).6s2	2F°5/2	8771.243	4f12.(3F2).5d3/2.6s2	7/2	32446.26
4229.058	Tm	I	30	10	4f12.(3H6).5d5/2.6s2	(6,5/2)7/2	16957.006	4f12.5d.6s.6p	°7/2	34365.624
4239.632	Tm	I	7	3	4f13.(2F°7/2).6s.6p.(3P°0)	(7/2,0)7/2	16742.237	4f12.5d.6s.6p	°9/2	34457.853
