λ, Å	E.	Sp.#	Rel.Int.	EVB	Lower Config	Lower Term+J	Lower Level	Upper Config	Upper Term+J	Upper Level
4711.39	Ho	I	990	586						
4717.52	Ho	I	25	15						
4728.72	Ho	II	975	586						
4738.0	Ho	II	900	549						
4742.04	Ho	II	210	131						
4749.09	Ho	II	30	17						
4751.4	Ho	I	420	260						
4757.01	Ho	I	25	15						
4762.39	Ho	II	20	13						
4763.57	Ho	II	345	213						
4777.48	Ho	II	9	6						
4779.42	Ho	I	150	93						
4781.19	Ho	I	345	222						
4782.92	Ho	I	315	203						
4786.29	Ho	I	270	171						
4791.48	Ho	II	180	112						
4795.92	Ho	II	195	125						
4798.87	Ho	I	270	175						
4812.92	Ho	II	240	156						
4832.31	Ho	II	45	31						
4833.32	Ho	I	465	313						
4855.54	Ho	II	480	329						
4860.39	Ho	I	735	508						
4889.67	Ho	II	645	457						
4892.35	Ho	I	690	490						
4896.44	Ho	II	765	555						
4906.99	Ho	II	45	33						
4922.73	Ho	I	1500	1277						
4934.89	Ho	I	495	364						
4939.01	Ho	I	30	21	4f11.6s2	4I°15/2	0.0	4f10.(5I6).5d5/2.6s2	(6,5/2)13/2	20241.31
4946.8	Ho	I	240	180						
4948.18	Ho	II	360	276						
4959.42	Ho	II	300	233						
4961.03	Ho	II	165	121						
4966.73	Ho	II	240	184						
4967.21	Ho	II	25	18						
4979.97	Ho	I	15	10						
4988.96	Ho	I	270	213						
4995.05	Ho	I	735	574						
5012.42	Ho	I	270	213						
5013.28	Ho	II	420	331						
5026.53	Ho	I	435	350						
5028.17	Ho	I	210	163						
5032.95	Ho	II	375	302						
5037.6	Ho	I	450	365						
5042.37	Ho	I	915	740						
5044.73	Ho	I	255	201						
5051.44	Ho	II	225	177						
5054.92	Ho	II	225	179						
5060.75	Ho	I	255	214						
5074.34	Ho	I	690	567						
5093.07	Ho	I	660	545						
5127.81	Ho	I	960	816						
5129.27	Ho	II	375	318						
5142.59	Ho	II	825	713						
5143.22	Ho	II	705	602						
5149.59	Ho	II	1000	866						
5167.88	Ho	I	555	488						
5182.11	Ho	I	870	763						
5187.85	Ho	I	390	351						
5190.11	Ho	II	675	594						
5195.23	Ho	I	150	135						
5221.54	Ho	I	825	750						
5244.47	Ho	I	795	732						
5251.82	Ho	I	1500	1469						
5275.48	Ho	I	1500	1395						
5301.25	Ho	I	2000	2058						
5319.24	Ho	I	780	742						
5319.65	Ho	I	780	740						
5330.11	Ho	I	1500	1566						
5359.99	Ho	I	930	901						
5381.4	Ho	I	330	322						
5384.56	Ho	I	165	157						
5384.97	Ho	I	165	155						
5393.85	Ho	I	75	73						
5403.17	Ho	I	255	251						
5407.08	Ho	I	360	349						
5413.62	Ho	II	50	49						
5434.39	Ho	II	100	98						
5435.87	Ho	I	120	119						
5445.39	Ho	I	270	270						
5449.8	Ho	II	165	169						
5451.9	Ho	I	285	284						
5454.0	Ho	II	135	133						
5498.57	Ho	I	345	350						
5504.51	Ho	I	210	209						
5515.56	Ho	II	330	328						
5516.45	Ho	II	195	193						
5534.33	Ho	I	645	641						
5553.14	Ho	I	375	368						
5560.94	Ho	I	210	217						
5566.52	Ho	I	990	987						
5573.96	Ho	II	255	262						
5613.64	Ho	I	195	190						
5627.6	Ho	I	945	933						
5628.24	Ho	II	195	196						
5640.62	Ho	I	1500	1486						
5659.58	Ho	I	225	215						
5674.7	Ho	I	1500	1291						
5691.47	Ho	I	1000	1135						
5696.57	Ho	I	55	51						
5734.02	Ho	I	165	156						
5739.24	Ho	I	105	97						
5749.58	Ho	I	95	92						
5821.9	Ho	I	600	548						
5839.47	Ho	I	465	418						
5860.28	Ho	I	630	570						
5864.42	Ho	I	135	119						
5870.85	Ho	I	100	88						
5882.99	Ho	I	855	752						
5892.56	Ho	I	240	205						
5904.29	Ho	I	70	60						
5921.76	Ho	I	705	608						
5933.71	Ho	I	630	536						
5948.03	Ho	I	585	489						
5955.98	Ho	I	315	260						
5972.76	Ho	I	330	267						
5973.52	Ho	I	390	317						
5981.43	Ho	I	20	15						
5982.9	Ho	I	510	413	4f11.6s2	4I°15/2	0.0	4f11.(4I°15/2).6s.6p.(3P°1)	(15/2,1)17/2	16709.82
6002.04	Ho	I	555	445						
6005.33	Ho	I	225	170						
6021.43	Ho	I	375	291						
6038.97	Ho	I	585	439						
6050.71	Ho	I	135	96						
6060.31	Ho	I	210	152						
6081.79	Ho	I	405	296						
6133.6	Ho	I	360	242						
6156.38	Ho	I	195	120						
6156.58	Ho	I	195	121						
6191.68	Ho	I	390	241						
6208.65	Ho	I	210	120						
6234.17	Ho	I	495	286						
6255.75	Ho	I	540	289						
6305.36	Ho	I	495	248						
6306.68	Ho	I	75	36						
6354.35	Ho	I	420	193						
6372.59	Ho	I	480	208						
6373.86	Ho	I	95	42						
6413.41	Ho	I	540	217						
6471.77	Ho	I	300	101						
6479.17	Ho	I	570	191						
6515.3	Ho	I	450	138						
6538.99	Ho	I	225	65						
6550.97	Ho	I	405	112						
6560.08	Ho	I	195	54						
6600.58	Ho	I	255	61						
6604.94	Ho	I	150	37	4f11.6s2	4I°15/2	0.0	4f10.(5I7).5d3/2.6s2	(7,3/2)15/2	15136.06
6607.47	Ho	I	35	8						
6628.35	Ho	I	405	90						
6628.99	Ho	I	345	75						
6632.24	Ho	I	645	142						
6652.98	Ho	I	375	78						
6662.52	Ho	I	585	117						
6680.46	Ho	I	270	50						
6681.62	Ho	I	300	56						
6694.32	Ho	I	70	13						
6722.34	Ho	I	1500	208						
6745.05	Ho	I	1000	166						
6766.74	Ho	I	120	16						
6774.68	Ho	I	495	68						
6785.43	Ho	I	270	34						
6793.7	Ho	I	135	18						
6811.04	Ho	I	300	35						
6820.38	Ho	I	300	34						
6821.64	Ho	I	480	55						
6825.72	Ho	I	345	37						
6865.85	Ho	I	540	50						
6883.36	Ho	I	135	12						
6888.5	Ho	I	180	15						
6892.96	Ho	I	135	11						
6897.95	Ho	I	150	12						
6903.8	Ho	I	135	11						
6913.47	Ho	I	120	10						
6916.7	Ho	I	75	5						
6939.49	Ho	I	285	19						
6950.39	Ho	I	300	20						
6955.3	Ho	I	85	5						
6976.7	Ho	II	120	7						
7242.08	Ho	I	55	1						
7250.6	Ho	I	55	1						
7496.2	Ho	I	25	-						
7510.74	Ho	I	45	-						
7555.09	Ho	I	645	1						
7589.2	Ho	I	80	-						
7591.87	Ho	I	105	-						
7593.64	Ho	I	40	-						
7594.35	Ho	I	30	-						
