λ, Å	E.	Sp.#	Rel.Int.	EVB	Lower Config	Lower Term+J	Lower Level	Upper Config	Upper Term+J	Upper Level
5471.96	Tc		300	304						
5483.01	Tc		70	69						
5485.37	Tc		60	60						
5506.89	Tc	I	95	95	4d6.(3P2).5s	4P5/2	13252.74	4d5.(6S).5s.(5S).5p	6P°5/2	31406.74
5524.11	Tc		180	182						
5528.23	Tc		120	122						
5541.94	Tc		240	241						
5543.63	Tc		95	96						
5550.53	Tc		120	114						
5589.02	Tc		945	938						
5602.23	Tc		135	142						
5620.45	Tc	I	780	769	4d6.(3F2).5s	4F7/2	15298.46	4d6.(5D).5p	4D°5/2	33085.69
5629.94	Tc		195	198						
5642.13	Tc		525	514						
5644.94	Tc		300	302						
5656.0	Tc		60	61						
5672.15	Tc		25	27						
5687.3	Tc		80	79						
5689.05	Tc		80	78						
5725.31	Tc		270	262						
5771.47	Tc		195	188						
5794.65	Tc		35	35						
5799.85	Tc	I	30	27	4d6.(3P2).5s	4P3/2	14169.75	4d5.(6S).5s.(5S).5p	6P°5/2	31406.74
5814.24	Tc		35	31						
5831.48	Tc		60	56						
5836.33	Tc		45	40						
5923.36	Tc		165	136						
5924.47	Tc		1000	917						
5926.29	Tc		225	185						
5931.93	Tc		690	580						
6032.36	Tc		15	10						
6047.99	Tc		15	11						
6065.09	Tc	I	50	38	4d6.(3F2).5s	4F3/2	15770.42	4d6.(5D).5p	4F°3/2	32253.65
6085.23	Tc		225	156						
6099.39	Tc		85	60						
6102.96	Tc		150	101						
6120.68	Tc		300	204						
6130.8	Tc		300	204						
6132.23	Tc	I	45	31	4d6.(3F2).5s	4F5/2	15624.25	4d6.(5D).5p	4P°5/2	31927.01
6184.7	Tc		30	20						
6192.66	Tc		255	157						
6244.18	Tc		180	105						
6312.18	Tc		30	15						
6354.86	Tc	I	35	15	4d6.(5D).5p	6D°7/2	27660.1	4d6.(5D).6s	e 6D7/2	43391.76
6356.73	Tc		35	15						
6389.87	Tc		35	14						
6408.83	Tc	I	50	20	4d5.5s2	4G5/2	16415.64	4d6.(5D).5p	4F°5/2	32014.81
6455.9	Tc		720	254						
6461.93	Tc		450	158						
6470.27	Tc	I	80	27	4d6.(5D).5p	6D°5/2	27940.73	4d6.(5D).6s	e 6D7/2	43391.76
6491.68	Tc		180	57						
6526.82	Tc		225	66						
6579.24	Tc		270	70						
6625.57	Tc		1000	248						
6673.66	Tc		690	134						
6687.1	Tc		225	41						
6786.0	Tc		135	16						
6798.63	Tc		105	14						
6856.9	Tc		150	14						
7002.37	Tc		1000	57						
7016.57	Tc		735	35						
7086.18	Tc	I	3500	116	4d5.5s2	4G11/2	16025.15	4d6.(5D).5p	6F°9/2	30133.26
7093.12	Tc	I	390	14	4d5.5s2	4G7/2	16287.79	4d6.(5D).5p	6F°7/2	30382.06
7141.28	Tc		990	26						
7157.62	Tc		855	21						
7256.08	Tc		225	3						
7322.38	Tc		240	2						
7329.14	Tc		195	2						
7396.8	Tc	I	150	1	4d6.(3D).5s	4D1/2	19827.5	4d6.(5D).5p	4D°3/2	33343.18
7402.61	Tc		150	1						
7405.36	Tc		285	2						
7427.15	Tc		75	-						
7434.12	Tc		165	1						
7452.49	Tc		570	2						
7461.59	Tc		55	-						
7534.95	Tc		30	-						
7540.26	Tc		270	1						
7543.39	Tc		25	-						
7574.02	Tc		40	-						
7579.26	Tc		100	-						
