λ, Å	E.	Sp.#	Rel.Int.	EVB	Lower Config	Lower Term+J	Lower Level	Upper Config	Upper Term+J	Upper Level
6010.82	Dy	I	90	72	4f10.6s2	5I7	4134.222	4f10.(5I7).6s.6p.(3P°1)	(7,1)°7	20766.29
6017.26	Dy	I	60	46						
6030.98	Dy	I	120	92						
6058.18	Dy	I	80	57						
6085.06	Dy	I	75	55						
6088.26	Dy	I	150	105	4f10.6s2	5I7	4134.222	4f9.(6H°).5d.6s2	5I°6	20554.73
6133.64	Dy	I	55	35						
6158.28	Dy	I	95	62						
6168.43	Dy	I	150	90	4f10.6s2	5I7	4134.222	4f10.(5I7).6s.6p.(3P°1)	(7,1)°8	20341.32
6196.23	Dy	II	120	71						
6259.09	Dy	I	135	76	4f10.6s2	5I8	0.0	4f10.(5I8).6s.6p.(3P°1)	(8,1)°9	15972.35
6260.36	Dy	I	30	16						
6343.32	Dy	I	90	42						
6386.8	Dy	I	85	35						
6396.6	Dy	II	80	32						
6421.92	Dy	I	75	30						
6436.55	Dy	I	25	9						
6460.83	Dy	I	30	11						
6468.58	Dy	II	50	18						
6474.91	Dy	I	35	11						
6483.59	Dy	II	70	24						
6486.59	Dy	I	80	26						
6558.02	Dy	I	120	32						
6579.37	Dy	I	120	32	4f10.6s2	5I8	0.0	4f9.(6H°).5d.6s2	5H°7	15194.83
6594.14	Dy	II	100	24						
6643.37	Dy	I	105	21						
6658.36	Dy	I	65	13						
6661.64	Dy	I	80	16						
6667.86	Dy	I	120	24						
6700.64	Dy	II	70	13						
6747.93	Dy	I	95	14						
6757.62	Dy	I	35	5						
6765.89	Dy	I	150	20						
6818.2	Dy	I	50	6						
6835.42	Dy	I	255	27						
6852.96	Dy	I	180	18						
6856.46	Dy	I	85	8						
6888.83	Dy	I	120	10						
6897.97	Dy	II	105	8						
6899.32	Dy	II	255	21						
6906.53	Dy	II	120	10						
6929.55	Dy	I	30	2						
6950.28	Dy	II	40	3						
6951.42	Dy	I	20	1						
6958.08	Dy	I	70	5						
6982.44	Dy	I	25	2						
6991.3	Dy	I	25	1						
6998.1	Dy	I	40	2						
7017.42	Dy	I	65	3						
7055.95	Dy	II	60	2						
7075.14	Dy	II	60	2						
7109.26	Dy	II	60	2						
7120.81	Dy	II	35	1						
7175.11	Dy	II	30	1						
7213.27	Dy	I	20	-						
7230.04	Dy	I	30	1						
7250.01	Dy	I	30	-						
7345.13	Dy	II	25	-						
7370.23	Dy	II	15	-						
7376.04	Dy	I	15	-	4f10.6s2	5I7	4134.222	4f9.(6H°).5d.6s2	7K°7	17687.9
7407.59	Dy	I	15	-						
7412.37	Dy	I	40	-						
7426.86	Dy	II	50	-						
7457.05	Dy	II	25	-						
7516.61	Dy	II	75	-						
7543.73	Dy	I	105	-						
7553.0	Dy	I	70	-						
7559.78	Dy	I	70	-						
7562.96	Dy	II	70	-						
7577.46	Dy	II	35	-						
7591.3	Dy	I	70	-						
